,title,link
4,[5월] 청년마음해방일지 – 봄처럼 꽃처럼 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2899&pager.offset=1608&pagerLimit=8
5,[연천군청년센터] 5월 프로그램 참여자를 모집합니다 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2898&pager.offset=1608&pagerLimit=8
6,2023년 용인시 상반기 일자리박람회 개최 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2897&pager.offset=1608&pagerLimit=8
7,해외취업정착지원금 사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2896&pager.offset=1608&pagerLimit=8
0,WELL(해외일경험) 프로그램 미국(동부)청년 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2895&pager.offset=1616&pagerLimit=8
1,2023년 경기도형 예술인 자립지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2894&pager.offset=1616&pagerLimit=8
2,「2023년 경기도 도민참여 공론화」 의제 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2893&pager.offset=1616&pagerLimit=8
3,2023년 부천채용박람회 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2892&pager.offset=1616&pagerLimit=8
4,안산 e-비즈니스 사업에 대한 청년계층 욕구 및 정책선호도 설문조사 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2891&pager.offset=1616&pagerLimit=8
5,중소벤처기업부 청년인턴 2차 채용 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2890&pager.offset=1616&pagerLimit=8
6,[연천군청년센터] 연청년플리마켓에 놀러오세요!! (중고생활용품및 수공예품 판매) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2889&pager.offset=1616&pagerLimit=8
7,『일 잡(JOB)고 꿈 DREAM!』 2023년 광주시 상반기 채용박람회 개최 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2888&pager.offset=1616&pagerLimit=8
0,김포시일자리센터 「청년 멘토링 특강」 교육생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2887&pager.offset=1624&pagerLimit=8
1,2023년 자기소개서 멘토링 3기 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2886&pager.offset=1624&pagerLimit=8
2,[청년이봄] '벌면 뭐하니? - 통장관리 비법' 금융특강 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2885&pager.offset=1624&pagerLimit=8
3,현직자X인사담당자 멘토링 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2884&pager.offset=1624&pagerLimit=8
4,2023년 경기도 장애인 누림통장 지원자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2883&pager.offset=1624&pagerLimit=8
5,2023년 경기도 여성 과학기술인 연구개발 지원사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2882&pager.offset=1624&pagerLimit=8
6,제11회 산업통상자원부 공공데이터활용 BI 공모전 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2881&pager.offset=1624&pagerLimit=8
7,[신청기간 연장] 2023년 청년친화형 기업 ESG 지원사업 프로그램 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2880&pager.offset=1624&pagerLimit=8
0,2023년 「군포시 일자리 박람회」 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2879&pager.offset=1632&pagerLimit=8
1,[채용공고] 지역주도형 청년일자리사업 참여 청년 모집합니다 (정부지원일자리사업) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2878&pager.offset=1632&pagerLimit=8
2,여주시 청년활동지원센터 mbti 검사 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2877&pager.offset=1632&pagerLimit=8
3,2023 군포문화재단 청년 진로멘토링 참여자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2876&pager.offset=1632&pagerLimit=8
4,[평택시문화재단] '평택문화기획학교'와 함께하실 (예비)기획자님들 계신가요?! ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2875&pager.offset=1632&pagerLimit=8
5,혁신공공서비스 발굴을 위한 서울시 생성 AI 해커톤 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2874&pager.offset=1632&pagerLimit=8
6,2023 청년내일저축계좌 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2873&pager.offset=1632&pagerLimit=8
7,제5회 2023 연구개발특구 AI SPARK 챌린지 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2872&pager.offset=1632&pagerLimit=8
0,2023 수원시 일자리박람회 개최 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2871&pager.offset=1640&pagerLimit=8
1,「2023년 기업맞춤 채용박람회」 개최 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2870&pager.offset=1640&pagerLimit=8
2,성남시 청년지원센터 '청년운영위원회' 추가모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2869&pager.offset=1640&pagerLimit=8
3,면접정장 대여지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2868&pager.offset=1640&pagerLimit=8
4,청년 '찾아가는 정신건강 상담부스' 운영 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2867&pager.offset=1640&pagerLimit=8
5,2023 청년문화기획 교육과정 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2866&pager.offset=1640&pagerLimit=8
6,2023년 과천시 청년동아리 지원사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2865&pager.offset=1640&pagerLimit=8
7,2023년 상반기 청년창업스쿨 수강생 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2864&pager.offset=1640&pagerLimit=8
0,2023년 청년마음건강지원사업 이용자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2863&pager.offset=1648&pagerLimit=8
1,2023년 국가간 청소년교류 청소년 및 통역 1차 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2862&pager.offset=1648&pagerLimit=8
2,2023년 국립농업박물관 서포터즈 ‘農BRO(농브로)’ 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2861&pager.offset=1648&pagerLimit=8
3,『용인청년 전세보증금 반환보증 보증료 지원』 추가모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2860&pager.offset=1648&pagerLimit=8
4,독립을 꿈꾸는 청년들 주목~! <<청년 부동산 상식 비대면 교육 안내>> ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2859&pager.offset=1648&pagerLimit=8
5,"[여주청센 4월 프로그램]취업 성공 프로그램, 서류전형 면접전형 한 번에 통과하자! ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2858&pager.offset=1648&pagerLimit=8
6,"「Level-up 창업컨설팅」 4월 참여자 모집_""분야별 전문가 컨설팅"" (~4.25.까지) ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2857&pager.offset=1648&pagerLimit=8
7,2023. 상반기 청년 반상회 개최 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2856&pager.offset=1648&pagerLimit=8
0,[오산 청년일자리카페 유잡스]  청년열린학교 '취업솔루션 TALK' 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2855&pager.offset=1656&pagerLimit=8
1,[오산 청년일자리카페 유잡스] 청년열린학교 '1:1 진로직무컨설팅' 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2854&pager.offset=1656&pagerLimit=8
2,2023년 양평군 청년인턴십 지원사업 참여기업 및 청년인턴 모집 재공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2853&pager.offset=1656&pagerLimit=8
3,제2기 광주시 청년정책협의체(청년운영위원회) 공개모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2852&pager.offset=1656&pagerLimit=8
4,2023년 하남교육재단 대학생 봉사단(Hanam Dreamers) 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2851&pager.offset=1656&pagerLimit=8
5,[연천군청년센터] 인스타그램으로 사업장 홍보하시는 사장님들 주목!! 인스타마케팅 도와드립니다!! ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2850&pager.offset=1656&pagerLimit=8
6,[연천군청년센터] 4월 원데이클래스 참여자 모집합니다 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2849&pager.offset=1656&pagerLimit=8
7,「의왕청년발전소 고천센터 4월 문화프로그램」 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2848&pager.offset=1656&pagerLimit=8
0,의왕청년발전소 포일센터 4월 청년테마특강 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2847&pager.offset=1664&pagerLimit=8
1,청년간의 관계망 형성으로 사회참여 촉진을 위한 소셜다이닝 ‘청춘식당’ 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2846&pager.offset=1664&pagerLimit=8
2,2023 경기도 미래기술학교 교육생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2845&pager.offset=1664&pagerLimit=8
3,「슬기로운 취미생활」 마크라메 '핸드폰 미니백' 만들기 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2844&pager.offset=1664&pagerLimit=8
4,[청춘사진관] 이력서사진 무료 촬영 신청자 모집 (4.28.금) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2843&pager.offset=1664&pagerLimit=8
5,경기도형 대학생 취업브리지 - 기업현장실습 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2842&pager.offset=1664&pagerLimit=8
6,2023 안산시 청년창업 e로운 홍보 마케팅 실무교육 (교육생 모집) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2841&pager.offset=1664&pagerLimit=8
7,1인가구지원사업_청년편 신청안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2840&pager.offset=1664&pagerLimit=8
0,청년 스트레스 관리 프로그램 'Well-being 마인드셋’ ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2839&pager.offset=1672&pagerLimit=8
1,2023 상반기 의정부시 일자리 박람회 개최 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2838&pager.offset=1672&pagerLimit=8
2,2023. 부천 알쓸청정 리플렛 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2837&pager.offset=1672&pagerLimit=8
3,"2023년도 청년지원공모 『청년이, 해봄』 5기 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2836&pager.offset=1672&pagerLimit=8
4,포천시 청년센터 청년기업 입주 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2835&pager.offset=1672&pagerLimit=8
5,"2023년 4월 지역사회서비스투자사업, 청년마음건강지원사업 이용자 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2834&pager.offset=1672&pagerLimit=8
6,2023년 청년마음건강지원사업 신청자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2833&pager.offset=1672&pagerLimit=8
7,청년친화강소기업 서포터즈 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2832&pager.offset=1672&pagerLimit=8
0,2023년 신사업창업사관학교 예비창업자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2831&pager.offset=1680&pagerLimit=8
1,양평 청년 예술인 전시 지원 사업 모집안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2830&pager.offset=1680&pagerLimit=8
2,"[성남여성인력개발센터] 청년대상 ""글로벌게임QA&GM전문인력 양성과정"" 교육생 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2829&pager.offset=1680&pagerLimit=8
3,2023년 경기청년 사다리 프로그램 사업  참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2828&pager.offset=1680&pagerLimit=8
4,범계역 청년출구_성공가게 4월 교육일정 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2827&pager.offset=1680&pagerLimit=8
5,[소셜 인턴십 알파 프로젝트] 소셜섹터 인턴십 운영기관 모집공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2826&pager.offset=1680&pagerLimit=8
6,바이오헬스케어 직무체험 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2825&pager.offset=1680&pagerLimit=8
7,일자리카페 단기특강 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2824&pager.offset=1680&pagerLimit=8
0,【파주시일자리센터】 2023년 『빅데이터 전문가과정』참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2823&pager.offset=1688&pagerLimit=8
1,청년 정신건강 프로그램 “청년 생각 매듭 풀기” 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2822&pager.offset=1688&pagerLimit=8
2,"1인가구지원사업 ""홀로홀롱"" ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2821&pager.offset=1688&pagerLimit=8
3,2023년 의정부시 청년정책 학교 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2819&pager.offset=1688&pagerLimit=8
4,2023년 과천시 사회적경제 창업지원 교육 신청자 접수 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2818&pager.offset=1688&pagerLimit=8
5,"4월의 쉼, 데이 - 화과자와 어울림 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2817&pager.offset=1688&pagerLimit=8
6,AI 리터러시 특강 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2816&pager.offset=1688&pagerLimit=8
7,2023 부천시 청년정책협의체 신규위원 모집기간 연장 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2815&pager.offset=1688&pagerLimit=8
0,의정부시 청년센터 4월 프로그램 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2814&pager.offset=1696&pagerLimit=8
1,제3기 수원 청년희망드림 프로그램 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2813&pager.offset=1696&pagerLimit=8
2,대한민국청년다모여라~ 온라인청년센터 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2812&pager.offset=1696&pagerLimit=8
3,챗GPT MS애저톤 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2811&pager.offset=1696&pagerLimit=8
4,2023년 김포(내측) 푸드트레일러 창업자 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2810&pager.offset=1696&pagerLimit=8
5,시흥시청소년청년축제 공연 참가자 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2809&pager.offset=1696&pagerLimit=8
6,2023 직업계고 청소년 · 청년 창업아이디어 공모전 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2808&pager.offset=1696&pagerLimit=8
7,제16기 저스티스 서포터스 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2807&pager.offset=1696&pagerLimit=8
0,[티켓판매] 2023고양국제꽃박람회 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2806&pager.offset=1704&pagerLimit=8
1,청년 고민타파 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2805&pager.offset=1704&pagerLimit=8
2,2023 수원청년 별의별 상담소 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2804&pager.offset=1704&pagerLimit=8
3,[중앙-행정안전부] 행정안전부에서 함께할 청년인턴을 모집합니다. ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2803&pager.offset=1704&pagerLimit=8
4,혼자 사는 2030 캐쥬얼 토크(네트워크 사업) 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2802&pager.offset=1704&pagerLimit=8
5,"2023 여스케 프로그램, 여주시 청년 스트레스 케어 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2801&pager.offset=1704&pagerLimit=8
6,2023년 청년 자치동아리 추가 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2799&pager.offset=1704&pagerLimit=8
7,2023년 독립응원 패키지(1인 청년 가구 이사지원 사업) 신청자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2798&pager.offset=1704&pagerLimit=8
0,2023 이천 청년 스타트업 수강생 모집(농업 분야) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2796&pager.offset=1712&pagerLimit=8
1,2023년 하남시 청년도전 지원사업 참여청년 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2794&pager.offset=1712&pagerLimit=8
2,하남교육재단 2023년 상반기 장학생 선발 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2793&pager.offset=1712&pagerLimit=8
3,경기청년 일자리 매치업 1차 채용공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2792&pager.offset=1712&pagerLimit=8
4,2023년 경기도 학자금대출 장기연체자 신용회복 지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2791&pager.offset=1712&pagerLimit=8
5,"청년공간에서 마음건강을 챙기다! ""청년마인드톡톡"" ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2790&pager.offset=1712&pagerLimit=8
6,[OA스킬업 특강] 업무효율 높이는 「실무 파워포인트」(4.19.) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2789&pager.offset=1712&pagerLimit=8
7,2023 경기도 정책토론 대축제 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2788&pager.offset=1712&pagerLimit=8
0,2023년 제1차 경기도 청년 복지포인트 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2787&pager.offset=1720&pagerLimit=8
1,과천시 청년공간 비행지구 4월 청년 낭만 프로그램 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2786&pager.offset=1720&pagerLimit=8
2,2023년 「평택청년 주거지원」 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2784&pager.offset=1720&pagerLimit=8
3,"2023 진로동아리 ""대학생 새싹멘토"" 공개모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2783&pager.offset=1720&pagerLimit=8
4,청년동 '인생학교' 신청 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2782&pager.offset=1720&pagerLimit=8
5,2023년도 성남시청년지원센터 청년이봄 '청년운영위원회' 공개모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2781&pager.offset=1720&pagerLimit=8
6,청년 주택임차보증금 대출추천 및 이자지원 사업 대상자 모집 안내(청년 주거) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2780&pager.offset=1720&pagerLimit=8
7,"수원시청년지원센터, 2023 역량강화 프로그램 - PPT 제작 강의 참여자 모집 ",https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2779&pager.offset=1720&pagerLimit=8
0,2023. 상반기 동네청년 소모임 지원사업 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2778&pager.offset=1728&pagerLimit=8
1,2023년 자립준비청년 셰어하우스 CON 입주자 추가 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2777&pager.offset=1728&pagerLimit=8
2,2023년 징검다리 일자리사업 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2776&pager.offset=1728&pagerLimit=8
3,2023년 1차 청년 매입임대주택 (예비)입주자모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2775&pager.offset=1728&pagerLimit=8
4,2023년 청년친화형 기업 ESG 지원사업 프로그램 참여자 모집 공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2774&pager.offset=1728&pagerLimit=8
5,「청년 CEO 육성」 '청년이 뛴다! 창업아카데미' (4일과정/~4.19.까지) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2773&pager.offset=1728&pagerLimit=8
6,위기청소년 특별지원 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2772&pager.offset=1728&pagerLimit=8
7,청년공감정책 모니터링단(ON봄) 1기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2771&pager.offset=1728&pagerLimit=8
0,2023년 청년 등 협동조합 창업지원사업 창업팀 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2770&pager.offset=1736&pagerLimit=8
1,탄소중립 청년서포터즈 3기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2769&pager.offset=1736&pagerLimit=8
2,[광명시]청년 취업성공 마스터 프로그램 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2768&pager.offset=1736&pagerLimit=8
3,2023년 제3기 용인시 청년정책조정위원회 위원모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2766&pager.offset=1736&pagerLimit=8
4,경기도형 대학생 취업브리지 - 기업현장실습 참여자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2765&pager.offset=1736&pagerLimit=8
5,[국무조정실] 황당규제 공모전 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2764&pager.offset=1736&pagerLimit=8
6,신속채무조정 청년특례 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2763&pager.offset=1736&pagerLimit=8
7,2023년 군포 청년날개인턴십 참여청년 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2762&pager.offset=1736&pagerLimit=8
0,「의왕청년발전소 고천센터 4월 신체활동」 수강생 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2761&pager.offset=1744&pagerLimit=8
1,용인특례시 2030 청년봉사단 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2760&pager.offset=1744&pagerLimit=8
2,2023 용인청년 전세보증금 반환보증 보증료 지원(~3.31.(금)까지)!! ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2759&pager.offset=1744&pagerLimit=8
3,용인시mz세대 성평등서포터즈단 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2758&pager.offset=1744&pagerLimit=8
4,THE와플 크라우드펀딩 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2755&pager.offset=1744&pagerLimit=8
5,2023 경기도 대학생 융합기술 창업지원 모집공고 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2754&pager.offset=1744&pagerLimit=8
6,제4회 2023 연구개발특구 AI SPARK 챌린지 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2753&pager.offset=1744&pagerLimit=8
7,(경기도자원봉사센터)2023년 사회문제해결 자원봉사 아이디어 해커톤 대회 공모 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2752&pager.offset=1744&pagerLimit=8
0,경기북부 자치경찰 청년 서포터즈 2기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2751&pager.offset=1752&pagerLimit=8
1,[미디어 특강] 「콘텐츠 크리에이터 과정」(4.11. ~ 4.13./3일과정) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2750&pager.offset=1752&pagerLimit=8
2,[우리FIS Future 핀테크랩] 1기 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2749&pager.offset=1752&pagerLimit=8
3,​2023년도 청년마음다방프로그램 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2748&pager.offset=1752&pagerLimit=8
4,2023 청년스테이션 취업스쿨 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2747&pager.offset=1752&pagerLimit=8
5,<1인가구 지원사업>1인가구 식생활개선다이닝 (청년편_나혼밥) ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2746&pager.offset=1752&pagerLimit=8
6,2023년 안양시 학생동아리 및 대학생컨설팅단 모집 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2745&pager.offset=1752&pagerLimit=8
7,제17회 청년 평화통일 국토순례 참가자 모집 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2744&pager.offset=1752&pagerLimit=8
0,2023년 성남 청년예술창작소 지역 청년예술 <청년예술프로젝트> 공모 안내 ,https://youth.gg.go.kr/gg/info/archive-policy-search-map.do?mode=view&arcNo=2742&pager.offset=1760&pagerLimit=8
